  56861	nldidlnorm.Item.Component.Resource.mods.name0.namePart1._attrs
  56861	nldidlnorm.Item.Component.Resource.mods.name0.namePart1.text
  55544	nldidlnorm.Item.Component.Resource.mods.subject1.topic4
  54957	nldidlnorm.Item.Component.Resource.mods.originInfo.comment
  54280	nldidlnorm.Item.Component.Resource.mods.extension2.rights._attrs
  54280	nldidlnorm.Item.Component.Resource.mods.extension2.rights.description
  54164	nldidlnorm.Item.Component.Resource.mods.name8.namePart
  54114	nldidlnorm.Item5.Component.Resource
  53858	nldidlnorm.Item.Component.Resource.mods.name1.role3.roleTerm._attrs
  53574	nldidlnorm.Item.Component.Resource.mods.name4.affiliation
  52471	nldidlnorm.Item.Component.Resource.mods.language.languageTerm1.text
  51471	nldidlnorm.Item.Component.Resource.mods.name7.nameIdentifier._attrs
  51309	nldidlnorm.Item.Component.Resource.mods.name4.role2.roleTerm.text
  49262	nldidlnorm.Item.Component.Resource.mods.name8.role2.roleTerm._attrs
  48040	nldidlnorm.Item.Component.Resource.mods.name5.role.roleTerm1._attrs
  47694	nldidlnorm.Item2.Descriptor2.Statement._attrs
  46907	nldidlnorm.Item.Component.Resource.mods.subject1.topic5
  44489	nldidlnorm.Item.Component.Resource.mods.name3.role.roleTerm1.text
  43935	nldidlnorm.Item.Component.Resource.mods.name1.affiliation1
  43415	nldidlnorm.Item.Component.Resource.mods.name9.role1.roleTerm.text
  43405	nldidlnorm.Item.Component.Resource.mods.name4.displayForm
  42980	nldidlnorm.Item6.Component.Resource
  42934	nldidlnorm.Item.Component.Resource.mods.originInfo.dateOther.text
  41908	nldidlnorm.Item.Component.Resource.mods.name5.role2.roleTerm.text
  41538	nldidlnorm.Item.Component.Resource.mods.name9.namePart
  39692	nldidlnorm.Item.Component.Resource.mods.name9.role2.roleTerm._attrs
  39671	nldidlnorm.Item.Component.Resource.mods.subject1.topic6
  39670	nldidlnorm.Item.Component.Resource.mods.name.affiliation2
  39288	nldidlnorm.Item.Component.Resource.mods.originInfo.dateCreated._attrs
  39288	nldidlnorm.Item.Component.Resource.mods.originInfo.dateCreated.text
  39124	nldidlnorm.Item.Component.Resource.mods.name6.nameIdentifier.text
  38770	nldidlnorm.Item7.Component.Resource
  38393	nldidlnorm.Item.Component.Resource.mods.name5.affiliation
  37912	nldidlnorm.Item.Component.Resource.mods.genre._attrs
  37912	nldidlnorm.Item.Component.Resource.mods.genre.text
  37912	nldidlnorm.Item.Component.Resource.mods.originInfo.issuance
  37912	nldidlnorm.Item.Component.Resource.mods.typeOfResource._attrs
  37912	nldidlnorm.Item.Component.Resource.mods.typeOfResource.text
  37857	Keywords.topic._attrs
  37857	Keywords.topic.text
  37857	nldidlnorm.Item.Component.Resource.mods.subject.topic._attrs
  37857	nldidlnorm.Item.Component.Resource.mods.subject.topic.text
  37834	nldidlnorm.Item.Component.Resource.mods.name6.role.roleTerm1._attrs
  35926	nldidlnorm.Item.Component.Resource.mods.name6.role2.roleTerm.text
  35120	nldidlnorm.Item.Component.Resource.mods.name8.nameIdentifier._attrs
  35062	nldidlnorm.Item8.Component.Resource
  34267	nldidlnorm.Item2.Descriptor1.Statement.Identifier
  34267	nldidlnorm.Item2.Descriptor2.Statement.accessRights
  34215	nldidlnorm.Item.Component.Resource.mods.extension3.rights._attrs
  34215	nldidlnorm.Item.Component.Resource.mods.extension3.rights.description
  34008	nldidlnorm.Item9.Component.Resource
  33546	nldidlnorm.Item.Component.Resource.mods.identifier7._attrs
  33546	nldidlnorm.Item.Component.Resource.mods.identifier7.text
  33285	nldidlnorm.Item.Component.Resource.mods.name0.role1.roleTerm.text
  33126	nldidlnorm.Item0.Component.Resource
  32715	nldidlnorm.Item.Component.Resource.mods.name4.role.roleTerm1.text
  32468	nldidlnorm.Item.Component.Resource.mods.titleInfo1.title
  32397	Journal.relatedItem1.titleInfo.title
